item_brand;item_category;item_category2;item_id;item_name;price;discount;item_coupon
el molino de dia;galletas bollos y cereales;bolleria;287689;hojaldre de astorga el molino de dia bandeja 180 g;1.29;;
el molino de dia;galletas bollos y cereales;bolleria;288020;magdalenas clasicas el molino de dia bolsa 515 g;2.15;;
el molino de dia;galletas bollos y cereales;bolleria;288021;croissants el molino de dia bolsa 390 g;1.68;;
el molino de dia;galletas bollos y cereales;bolleria;288022;croissants rellenos de cacao y avellanas el molino de dia bolsa 315 g;1.62;;
el molino de dia;galletas bollos y cereales;bolleria;288023;pan de leche el molino de dia bolsa 350 g;1.89;;
mandul;galletas bollos y cereales;bolleria;291299;bocaditos de cacao mandul bolsa 210 g;1.25;;
dulcesol;galletas bollos y cereales;bolleria;293030;mini brownies de chocolate dulcesol bolsa 125 g;1;;
el molino de dia;galletas bollos y cereales;bolleria;299880;palmeritas de cacao el molino de dia bolsa 230 g;2.09;;
galleteca de dia;galletas bollos y cereales;bolleria;5543;bizcochos con huevo galleteca de dia bolsa 400 g;1.75;;
el molino de dia;galletas bollos y cereales;bolleria;82569;palmeritas el molino de dia bandeja 245 g;1.22;;
el molino de dia;galletas bollos y cereales;bolleria;87066;ensaimadas el molino de dia bolsa 220 g;1.19;;
el molino de dia;galletas bollos y cereales;bolleria;88697;rosquillas de chocolate el molino de dia bandeja 240 g;1.79;;
codan;galletas bollos y cereales;bolleria;89469;conchas de chocolate codan bolsa 330 g;2.29;;
gran dia;galletas bollos y cereales;cereales;10284;cereales copos de arroz y trigo integral con frutos rojos gran dia caja 300 g;1.88;;
gran dia;galletas bollos y cereales;cereales;105429;copos de avena gran dia caja 500 g;1;;
gran dia;galletas bollos y cereales;cereales;10545;cereales copos de arroz y trigo integral cubiertos de chocolate gran dia caja 300 g;1.88;;
gran dia;galletas bollos y cereales;cereales;106852;cereales rellenos de cacao y avellana gran dia caja 500 g;2.1;;
gran dia;galletas bollos y cereales;cereales;111278;cereales rellenos de leche gran dia caja 500 g;2.5;;
kellogg's;galletas bollos y cereales;cereales;130840;cereales de arroz inflado kellogg's choco krispies caja 420 g;3.55;;
kellogg's;galletas bollos y cereales;cereales;130842;cereales copos de maiz tostados kellogg's frosties caja 400 g;3.99;;
gran dia;galletas bollos y cereales;cereales;135900;muesli crujiente con chocolate gran dia caja 500 g;2.1;;
kellogg's;galletas bollos y cereales;cereales;19372;cereales copos de maiz corn flakes kellogg's corn flakes caja 500 g;3;;
gran dia;galletas bollos y cereales;cereales;222746;muesli extra gran dia caja 500 g;1.95;;
gran dia;galletas bollos y cereales;cereales;37184;cereales rellenos con chocolate y avena gran dia caja 500 g;2.1;;
gran dia;galletas bollos y cereales;cereales;37190;cereales de trigo inflado con miel gran dia caja 500 g;1.95;;
gran dia;galletas bollos y cereales;cereales;37199;cereales de arroz inflado con chocolate gran dia caja 500 g;2.1;;
nestle;galletas bollos y cereales;cereales;43106;cereales integrales con chocolate nestle chocapic caja 375 g;3.19;;
gran dia;galletas bollos y cereales;cereales;43947;barritas de cereales con chocolate con leche gran dia caja 150 g;1.49;;
gran dia;galletas bollos y cereales;cereales;43949;barritas de cereales platano y chocolate con leche gran dia caja 150 g;1.49;;
gran dia;galletas bollos y cereales;cereales;66956;cereales copos de maiz corn flakes gran dia caja 500 g;1.45;;
gran dia;galletas bollos y cereales;cereales;67929;cereales copos de trigo arroz y cebada con chocolate negro gran dia caja 300 g;1.88;;
gran dia;galletas bollos y cereales;cereales;74306;cereales de petalos de trigo y chocolate gran dia caja 500 g;1.8;;
gran dia;galletas bollos y cereales;cereales;76223;cereales de bolas con chocolate gran dia caja 500 g;2.15;;
bicentury;galletas bollos y cereales;tortitas;155479;tortitas de arroz integral sabor yogur bicentury bolsa 130 g;2.39;;
naturmundo de dia;galletas bollos y cereales;tortitas;161619;mini tortitas de maiz y arroz sabor jamon naturmundo de dia bolsa 75 g;1.39;;
naturmundo de dia;galletas bollos y cereales;tortitas;161620;mini tortitas de maiz y arroz sabor queso naturmundo de dia bolsa 75 g;1.39;;
naturmundo de dia;galletas bollos y cereales;tortitas;161621;tortitas de arroz integral con chocolate blanco naturmundo de dia bolsa 130 g;1.69;;
naturmundo de dia;galletas bollos y cereales;tortitas;161622;tortitas de maiz con chocolate negro naturmundo de dia bolsa 90 g;1.35;;
naturmundo de dia;galletas bollos y cereales;tortitas;166802;tortitas de maiz naturmundo de dia bolsa 130 g;1.25;;
bicentury;galletas bollos y cereales;tortitas;179407;tortitas de maiz con queso y albahaca bicentury bolsa 123 g;2.29;;
bicentury;galletas bollos y cereales;tortitas;205539;tortitas de maiz sabor setas trufa y queso bicentury bolsa 124 g;2.59;;
bicentury;galletas bollos y cereales;tortitas;232052;barritas de cereales banadas con chocolate negro sin azucares bicentury caja 102 g;2.99;;
bicentury;galletas bollos y cereales;tortitas;234226;tortitas de arroz con chocolate con leche bicentury bolsa 130 g;2.59;;
bicentury;galletas bollos y cereales;tortitas;235039;tortitas de maiz sabor jamon iberico bicentury bolsa 123 g;2.39;;
ecocesta;galletas bollos y cereales;tortitas;239441;tortitas de arroz y quinoa ecocesta bolsa 120 g;1.79;;
weider;galletas bollos y cereales;tortitas;240926;barritas de proteinas sabor chocolate blanco weider caja 105 g;3.75;;
bicentury;galletas bollos y cereales;tortitas;244935;tortitas de arroz con chocolate blanco y frutos rojos bicentury bolsa 184 g;2.59;;
naturmundo de dia;galletas bollos y cereales;tortitas;247479;tortitas de arroz integral con chocolate negro naturmundo de dia bolsa 130 g;1.69;;
just loading;galletas bollos y cereales;tortitas;256556;barrita proteina sabor chocolate blanco con stracciatella just loading bolsa 35 g;1.35;;
bicentury;galletas bollos y cereales;tortitas;269879;tortitas de arroz integral con chocolate blanco almendra y canela bicentury bolsa 138 g;2.59;;
naturmundo de dia;galletas bollos y cereales;tortitas;289920;mini tortitas sabor campesina naturmundo de dia bolsa 75 g;1.39;;
naturmundo de dia;galletas bollos y cereales;tortitas;61475;tortitas de arroz integral naturmundo de dia bolsa 130 g;1.25;;
bicentury;galletas bollos y cereales;tortitas;84027;tortitas de maiz bicentury bolsa 130 g;1.79;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;106430;patatas fritas campesinas snack maniac de dia bolsa 170 g;0.99;0.31;CLUB_bajadadeprecio
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;106431;patatas fritas onduladas sabor jamon snack maniac de dia bolsa 170 g;0.99;0.31;CLUB_bajadadeprecio
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;122725;patatas fritas onduladas snack maniac de dia bolsa 180 g;1.19;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;1530;tiras de maiz snack maniac de dia bolsa 150 g;0.85;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;16073;conos de maiz sabor queso y bacon snack maniac de dia bolsa 100 g;0.69;0.06;CLUB_bajadadeprecio
ruffles;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;184167;patatas fritas onduladas sabor a jamon ruffles bolsa 275 g;3.39;;CLUB_3eurdtocomprando10eurseleccionpepsico
doritos;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;188945;nachos sabor a queso doritos bolsa 260 g;3.49;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;277827;patatas artesanas a la sarten snack maniac de dia bolsa 2 x 150 g;1.75;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;277828;nachos naturales snack maniac de dia bolsa 150 g;0.85;0.05;CLUB_bajadadeprecio
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;277835;torreznos snack maniac de dia bolsa 100 g;1.35;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;28828;nachos sabor a queso snack maniac de dia bolsa 150 g;0.85;0.1;CLUB_bajadadeprecio
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;294394;patatas fritas gourmet extra crujientes  snack maniac de dia bolsa 150 g;1.5;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;296683;ganchitos sabor queso snack maniac de dia bolsa 80 g;0.7;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;33412;patatas fritas lisas al punto de sal snack maniac de dia bolsa 200 g;0.89;0.4;SEG_bajadadeprecio
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;41000;coctel de aperitivos snack maniac de dia bolsa 200 g;1.15;0.35;CLUB_bajadadeprecio
ruffles;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;50463;patatas fritas onduladas sabor jamon y queso ruffles bolsa 150 g;1.99;;
cheetos;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;56174;aperitivo de maiz horneado sabor a queso cheetos bolsa 130 g;1.89;;
santa ana;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;56879;patatas fritas santa ana bolsa 150 g;1.75;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;83685;palomitas sabor mantequilla snack maniac de dia bolsa 80 g;0.75;;
lay's;patatas fritas encurtidos y frutos secos;patatas fritas y aperitivos;84892;patatas fritas gourmet lay's bolsa 170 g;2.79;;CLUB_3eurdtocomprando10eurseleccionpepsico
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;116850;aceitunas verdes sin hueso vegecampo de dia bolsa 3 x 75 g;1.65;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;129845;pepinillos agridulces vegecampo de dia frasco 360 g;1.55;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;142050;pepinillos y cebollitas vegecampo de dia frasco 380 g;1.9;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;142058;aceitunas negras sin hueso vegecampo de dia lata 150 g;1.1;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;142059;banderillas picantes vegecampo de dia frasco 140 g;1.55;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;142072;aceitunas verdes sin hueso vegecampo de dia frasco 400 g;2.6;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;172952;pepinillos sabor anchoa vegecampo de dia frasco 180 g;1.4;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;219480;aceitunas rellenas de anchoa vegecampo de dia lata 3 x 150 g;3;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;223830;altramuces extra vegecampo de dia frasco 380 g;1.55;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;22472;pepinillos pequenos vegecampo de dia frasco 180 g;1.25;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;273264;aceitunas rellenas de anchoa suave vegecampo de dia lata 150 g;1.4;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;273336;aceitunas gordal alinada sin hueso vegecampo de dia frasco 340 g;3.19;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;273337;aceitunas rellenas de anchoa vegecampo de dia lata 150 g;1.65;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;273617;aceitunas rellenas de anchoa suave vegecampo de dia lata 3 x 50 g;1.8;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;273620;coctel de encurtidos vegecampo de dia frasco 400 g;2.6;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;274032;aceitunas chupadedos con hueso vegecampo de dia frasco 410 g;2.8;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;275224;aceitunas gazpacha vegecampo de dia frasco 410 g;2.45;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;46239;aceitunas verdes con hueso vegecampo de dia frasco 500 g;2.6;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;69057;aceitunas rellenas de anchoa vegecampo de dia lata 3 x 50 g;1.6;;
vegecampo de dia;patatas fritas encurtidos y frutos secos;aceitunas y encurtidos;72623;banderillas dulces vegecampo de dia frasco 140 g;1.55;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;119605;mix de frutos secos clasico naturmundo de dia bolsa 200 g;2.75;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;125616;avellanas tostadas naturmundo de dia bolsa 200 g;3.1;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;frutos secos;129666;cocktail frutos secos snack maniac de dia bolsa 500 g;2.67;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;frutos secos;143041;pipas gigantes aguasal snack maniac de dia bolsa 200 g;1.2;;
frit ravich;patatas fritas encurtidos y frutos secos;frutos secos;148426;mix frutos secos frit ravich bolsa 300 g;2.95;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;frutos secos;162083;pipas gigantes con sal snack maniac de dia bolsa 200 g;0.99;0.21;CLUB_bajadadeprecio
snack maniac de dia;patatas fritas encurtidos y frutos secos;frutos secos;2030;palomitas con sal snack maniac de dia caja 270 g;0.99;0.11;CLUB_bajadadeprecio
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;214775;nueces sin cascara al natural naturmundo de dia bolsa 200 g;2;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;220831;almendras fritas saladas naturmundo de dia bolsa 200 g;2.55;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;222910;almendras al natural con piel naturmundo de dia bolsa 200 g;2.05;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;23066;cacahuete frito salado naturmundo de dia bolsa 250 g;1.05;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;253837;almendras al natural sin piel naturmundo de dia bolsa 125 g;1.47;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;271641;anacardo al natural naturmundo de dia bolsa 200 g;2.3;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;271642;pistachos tostados con sal naturmundo de dia bolsa 250 g;3.35;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;271643;pistachos tostados sin sal naturmundo de dia bolsa 250 g;3.35;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;275650;anacardos fritos naturmundo de dia bolsa 200 g;2.4;;
snack maniac de dia;patatas fritas encurtidos y frutos secos;frutos secos;277767;cacahuetes fritos con miel snack maniac de dia bolsa 200 g;1.29;0.36;CLUB_bajadadeprecio
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;292500;mix de frutos secos naturales naturmundo de dia bolsa 200 g;2.4;;
naturmundo de dia;patatas fritas encurtidos y frutos secos;frutos secos;298912;cacahuetes tostados sin sal anadida naturmundo de dia bolsa 200 g;1.25;;
popitas;patatas fritas encurtidos y frutos secos;frutos secos;64783;palomitas al punto de sal microondas popitas caja 300 g;2.39;;
al punto dia;pizzas y platos preparados;pizzas;119533;pizza carbonara al punto dia bandeja 400 g;2.69;;
casa tarradellas;pizzas y platos preparados;pizzas;135422;pizza pollo casa tarradellas bandeja 410 g;3.19;;
al punto dia;pizzas y platos preparados;pizzas;168839;pizza pollo al punto dia bandeja 400 g;2.69;;
casa tarradellas;pizzas y platos preparados;pizzas;18126;pizza atun y bacon casa tarradellas bandeja 405 g;3.19;;
al punto dia;pizzas y platos preparados;pizzas;226508;pizza serrana al punto dia bandeja 390 g;2.69;;
casa tarradellas;pizzas y platos preparados;pizzas;24712;pizza jamon y queso casa tarradellas bandeja 405 g;3.19;;
al punto dia;pizzas y platos preparados;pizzas;263619;pizza barbacoa al punto dia bandeja 425 g;2.59;;
al punto dia;pizzas y platos preparados;pizzas;276130;pizza jamon y queso familiar al punto dia bandeja 600 g;3.95;;
al punto dia;pizzas y platos preparados;pizzas;276131;pizza 4 quesos familiar al punto dia bandeja 580 g;3.95;;
casa tarradellas;pizzas y platos preparados;pizzas;28077;pizza jamon serrano casa tarradellas bandeja 390 g;3.19;;
al punto dia;pizzas y platos preparados;pizzas;298845;pizza smoky grilled pork al punto dia bandeja 480 g;2.99;;
al punto dia;pizzas y platos preparados;pizzas;30479;pizza jamon y queso al punto dia bandeja 400 g;2.49;;
al punto dia;pizzas y platos preparados;pizzas;30480;pizza atun y bacon al punto dia bandeja 400 g;2.69;;
casa tarradellas;pizzas y platos preparados;pizzas;39962;pizza 4 quesos casa tarradellas bandeja 390 g;3.19;;
casa tarradellas;pizzas y platos preparados;pizzas;44925;pizza jamon y queso casa tarradellas bandeja 2 x 225 g;3.19;;
casa tarradellas;pizzas y platos preparados;pizzas;56021;pizza carbonara casa tarradellas bandeja 400 g;3.19;;
al punto dia;pizzas y platos preparados;pizzas;56444;pizza 4 quesos al punto dia bandeja 390 g;2.69;;
la pila;pizzas y platos preparados;precocinados envasados;105462;tiras de pechuga de pollo asado la pila bandeja 125 g;1.95;;
al punto dia;pizzas y platos preparados;precocinados envasados;140744;volantinas con queso al punto dia sobre 145 g;0.99;;
ensalandia;pizzas y platos preparados;precocinados envasados;189920;ensaladilla de cangrejo ensalandia bandeja 250 g;1.89;;
la carlotena;pizzas y platos preparados;precocinados envasados;209533;redondo de pollo asado relleno de bacon la carlotena bolsa 250 g;2.75;;
al punto dia;pizzas y platos preparados;precocinados envasados;223267;albondigas con tomate y patatas al punto dia bandeja 250 g;2.79;;
al punto dia;pizzas y platos preparados;precocinados envasados;223269;migas con chorizo al punto dia bandeja 250 g;1.89;;
al punto dia;pizzas y platos preparados;precocinados envasados;264423;ensaladilla rusa al punto dia bandeja 250 g;1.79;;
al punto dia;pizzas y platos preparados;precocinados envasados;266359;lasana bolonesa al punto dia bandeja 350 g;2.65;;
al punto dia;pizzas y platos preparados;precocinados envasados;266361;tallarines a la carbonara al punto dia bandeja 250 g;2.29;;
al punto dia;pizzas y platos preparados;precocinados envasados;266806;gyozas de pollo y verduras al teppanyaki al punto dia bandeja 140 g;2.95;;
al punto dia;pizzas y platos preparados;precocinados envasados;278850;hummus de pimiento al punto dia tarrina 220 g;1.33;;
al punto dia;pizzas y platos preparados;precocinados envasados;27933;lentejas con chorizo al punto dia lata 415 g;1.35;;
al punto dia;pizzas y platos preparados;precocinados envasados;280346;codillo asado con patatas al punto dia bandeja 450 g;3.19;;
al punto dia;pizzas y platos preparados;precocinados envasados;296199;flautas de pollo y 2 quesos al punto dia bandeja 275 g;1.95;;
al punto dia;pizzas y platos preparados;precocinados envasados;296200;flautas de bacon y 2 quesos al punto dia bandeja 275 g;1.95;;
al punto dia;pizzas y platos preparados;precocinados envasados;296201;flautas de carne y salsa barbacoa con bacon al punto dia bandeja 275 g;1.95;;
al punto dia;pizzas y platos preparados;precocinados envasados;33811;callos con chorizo al punto dia lata 380 g;2.3;;
al punto dia;pizzas y platos preparados;precocinados envasados;47840;fabada asturiana al punto dia lata 435 g;1.45;;
litoral;pizzas y platos preparados;precocinados envasados;603;fabada asturiana litoral lata 420 g;2.49;;
al punto dia;pizzas y platos preparados;precocinados envasados;6630;albondigas al punto dia lata 415 g;1.7;;
al punto dia;pizzas y platos preparados;comida internacional;13356;tortillas trigo al punto dia bolsa 320 g;1.12;;
al punto dia;pizzas y platos preparados;comida internacional;141624;sazonador para fajitas al punto dia sobre 30 g;0.85;;
al punto dia;pizzas y platos preparados;precocinados envasados;147389;noodles sabor pollo al punto dia sobre 85 g;0.95;;
pierre martinet;pizzas y platos preparados;comida internacional;147445;tabule oriental pierre martinet bandeja 200 g;1.95;;
gallina blanca;pizzas y platos preparados;comida internacional;160612;fideos orientales pollo gallina blanca yatekomo vaso 60 g;1.55;;
maggi;pizzas y platos preparados;comida internacional;16357;pasta oriental fusian sabor pollo maggi sobre 71 g;0.9;;
al punto dia;pizzas y platos preparados;comida internacional;177647;noodles sabor gamba al punto dia sobre 85 g;0.95;;
tiger khan;pizzas y platos preparados;comida internacional;189076;fideos de arroz vermicelli tiger khan bolsa 250 g;2.35;;
gallina blanca;pizzas y platos preparados;comida internacional;197611;fideos orientales yakisoba gallina blanca yatekomo vaso 93 g;1.95;;
dia;pizzas y platos preparados;comida internacional;218533;noodles orientales sabor pollo dia vaso 65 g;0.85;;
dia;pizzas y platos preparados;comida internacional;218534;noodles orientales sabor verduras dia vaso 65 g;0.85;;
al punto dia;pizzas y platos preparados;precocinados envasados;266806;gyozas de pollo y verduras al teppanyaki al punto dia bandeja 140 g;2.95;;
al punto dia;pizzas y platos preparados;precocinados envasados;274616;gyozas de langostino al teppanyaki al punto dia bandeja 140 g;2.95;;
mexifoods;pizzas y platos preparados;comida internacional;280362;tortillas de trigo para burrito mexifoods bolsa 370 g;2.3;;
al punto dia;pizzas y platos preparados;comida internacional;285410;tortilla integral al punto dia bolsa 320 g;1.43;;
maggi;pizzas y platos preparados;comida internacional;285917;fideos orientales fusian sabor teriyaki maggi sobre 130 g;1.99;;
al punto dia;pizzas y platos preparados;comida internacional;298949;fideos yakisoba  al punto dia bandeja 250 g;2.45;;
al punto dia;pizzas y platos preparados;comida internacional;298950;rollitos de primavera al punto dia bandeja 280 g;2.45;;
al punto dia;pizzas y platos preparados;comida internacional;298951;pollo al curry con arroz basmati al punto dia bandeja 300 g;2.95;;
old el paso;pizzas y platos preparados;comida internacional;87036;tortillas de trigo old el paso bolsa 244 g;2.35;;
el molino de dia;pizzas y platos preparados;tortillas y empanadas;160624;empanada de carne el molino de dia bolsa 550 g;3.49;;
el molino de dia;pizzas y platos preparados;tortillas y empanadas;160625;empanada de atun el molino de dia bolsa 550 g;3.49;;
al punto dia;pizzas y platos preparados;tortillas y empanadas;183750;mini tortilla de patatas con cebolla al punto dia bandeja 220 g;1.29;;
el molino de dia;pizzas y platos preparados;tortillas y empanadas;196890;empanada de pollo el molino de dia bolsa 120 g;0.69;;
el molino de dia;pizzas y platos preparados;tortillas y empanadas;207274;empanada de bacalao el molino de dia bolsa 550 g;3.49;;
el molino de dia;pizzas y platos preparados;tortillas y empanadas;220460;empanada de pollo el molino de dia 550 g;3.49;;
palacios;pizzas y platos preparados;tortillas y empanadas;239160;tortilla de patatas con cebolla palacios bandeja 650 g;4.89;;
palacios;pizzas y platos preparados;tortillas y empanadas;244567;tortilla de patatas con espinacas palacios bandeja 300 g;2.79;;
al punto dia;pizzas y platos preparados;tortillas y empanadas;262522;tortilla de patatas con cebolla al punto dia bandeja 600 g;2.59;;
al punto dia;pizzas y platos preparados;tortillas y empanadas;262523;tortilla de patatas sin cebolla al punto dia bandeja 600 g;2.59;;
al punto dia;pizzas y platos preparados;tortillas y empanadas;267420;tortilla de patatas con chorizo al punto dia bandeja 600 g;3.69;;
revolu green;pizzas y platos preparados;tortillas y empanadas;287339;tortilla vegana revolu green bolsa 200 g;1.39;;
al punto dia;pizzas y platos preparados;tortillas y empanadas;299100;tortilla de patata fresca al punto dia bandeja 600 g;2.95;;
al punto dia;pizzas y platos preparados;gazpachos y salmorejos;231863;salmorejo al punto dia brik 1 l;2.3;;
al punto dia;pizzas y platos preparados;gazpachos y salmorejos;246136;gazpacho suave al punto dia brik 1 l;1.95;;
al punto dia;pizzas y platos preparados;gazpachos y salmorejos;43231;gazpacho al punto dia brik 1 l;1.8;;
al punto dia;pizzas y platos preparados;gazpachos y salmorejos;82955;gazpacho al punto dia brik 3 x 330 ml;2.2;;
temptation de dia;congelados;helados y hielo;118822;helado sabor dulce de leche temptation de dia tarrina 525 g;2.89;;
temptation;congelados;helados y hielo;129278;tarta laminada nata y chocolate temptation caja 525 g;2.29;;
temptation de dia;congelados;helados y hielo;13200;helado de chocolate con trozos temptation de dia tarrina 500 g;2.89;;
temptation de dia;congelados;helados y hielo;141678;helado bombon crocante 6 unidades temptation de dia estuche 378 g;2.49;;
temptation de dia;congelados;helados y hielo;174731;helado bombon mini surtido 8 unidades temptation de dia estuche 288 g;2.39;;
temptation de dia;congelados;helados y hielo;19507;helado bombon almendrado temptation de dia caja 360 g;2.09;;
temptation de dia;congelados;helados y hielo;256103;helado de yogur sabor fresa y frambuesa 6 unidades temptation de dia caja 258 g;2.49;;
temptation de dia;congelados;helados y hielo;261946;helado cookie dough temptation de dia tarrina 350 g;2.99;;
temptation de dia;congelados;helados y hielo;271097;helado sandwich cookie con vainilla 4 unidades temptation de dia caja 220 g;2.49;;
temptation de dia;congelados;helados y hielo;271108;helado sandwich de nata 6 unidades temptation de dia caja 300 g;1.99;;
temptation de dia;congelados;helados y hielo;291270;helado vampiro 6 unidades temptation de dia estuche 210 g;1.99;;
vegedia;congelados;helados y hielo;291272;helado de cacahuate caramelo y brownie vegedia tarrina 350 g;3.19;;
temptation de dia;congelados;helados y hielo;291350;helado cono de nata y fresa 4 unidades temptation de dia estuche 272 g;1.79;;
temptation de dia;congelados;helados y hielo;299289;helado bombon chocolate blanco con palomitas 3 unidades temptation de dia estuche 195 g;2.39;;
temptation de dia;congelados;helados y hielo;299296;helado de chocolate con cacahuetes conguitos temptation de dia tarrina 350 g;3.49;;
temptation de dia;congelados;helados y hielo;44140;helado cono de nata 4 unidades temptation de dia caja 272 g;1.79;;
temptation de dia;congelados;helados y hielo;44142;helado cono de nata y chocolate 4 unidades temptation de dia caja 272 g;1.79;;
temptation de dia;congelados;helados y hielo;44145;helado sabor stracciatella temptation de dia tarrina 525 g;2.89;;
temptation de dia;congelados;helados y hielo;52192;helado cono de fresa o limon 4 unidades temptation de dia caja 272 g;1.79;;
;congelados;helados y hielo;80803;hielo en cubitos bolsa 2 kg;0.99;;
buitoni;congelados;pizzas bases y masas;108029;pizza jamon y queso buitoni forno di pietra caja 350 g;3.65;;
al punto dia;congelados;pizzas bases y masas;130615;pizza jamon y queso al punto dia caja 350 g;2.49;;
buitoni;congelados;pizzas bases y masas;140496;pizza caprese buitoni forno di pietra caja 350 g;3.65;;
buitoni;congelados;pizzas bases y masas;158333;pizza 4 quesos buitoni forno di pietra caja 340 g;3.65;;
al punto dia;congelados;pizzas bases y masas;16536;baguette jamon y queso 2 unidades al punto dia caja 250 g;1.89;;
buitoni;congelados;pizzas bases y masas;181100;pizza barbacoa buitoni forno di pietra caja 325 g;3.65;;
al punto dia;congelados;pizzas bases y masas;203958;bases de pizza finas 3 unidades al punto dia bolsa 420 g;1.9;;
dr oetker;congelados;pizzas bases y masas;215666;pizza spinaci dr oetker ristorante caja 390 g;3.89;;
al punto dia;congelados;pizzas bases y masas;250252;pizza barbacoa al punto dia caja 350 g;2.49;;
dr oetker;congelados;pizzas bases y masas;25978;pannini barbacoa dr oetker caja 250 g;3.35;;
al punto dia;congelados;pizzas bases y masas;266016;pizza crispy bacon al punto dia caja 450 g;3.99;;
al punto dia;congelados;pizzas bases y masas;266017;pizza carbonara al punto dia caja 465 g;3.99;;
al punto dia;congelados;pizzas bases y masas;266018;pizza 6 quesos al punto dia caja 470 g;3.99;;
al punto dia;congelados;pizzas bases y masas;46197;pizza campestre al punto dia caja 400 g;2.49;;
al punto dia;congelados;pizzas bases y masas;53870;pizza 4 quesos al punto dia caja 400 g;2.49;;
al punto dia;congelados;pizzas bases y masas;54213;pizza bacon y atun al punto dia caja 400 g;2.49;;
dr oetker;congelados;pizzas bases y masas;64012;pannini 4 quesos dr oetker caja 250 g;3.35;;
al punto dia;congelados;pizzas bases y masas;73456;pizza bolonesa al punto dia caja 375 g;2.49;;
al punto dia;congelados;pizzas bases y masas;80000;pizza reina 2 unidades al punto dia caja 700 g;3.39;;
